Orthologs,TC,RTC,TCA,RTCA,Taxa,Not sure,Pythia scores
cluster10376_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-4.905972,-0.140171,-0.162983,-0.004657,38,1.41455,0.52
cluster10380_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-2.573448,-0.077983,2.955985,0.089575,36,1.31835,0.41
cluster10381_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-10.595402,-0.294317,-5.188867,-0.144135,39,1.07694,0.49
cluster10383_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-2.571087,-0.07346,0.722462,0.020642,38,1.38029,0.12
cluster10384_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,1.6909,0.060389,4.226568,0.150949,31,0.970751,0.18
cluster10386_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,0.588894,0.01732,0.95973,0.028227,37,0.837454,0.47
cluster10388_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-0.398734,-0.012083,3.854162,0.116793,36,0.94389,0.35
cluster10390_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,7.717596,0.214378,9.283001,0.257861,39,1.2285,0.37
cluster10391_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-2.017405,-0.065078,3.794982,0.122419,34,0.873521,0.55
cluster1039_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,3.827753,0.212653,3.55968,0.19776,21,0.138552,0.36
cluster10395_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,0.920848,0.02631,3.189608,0.091132,38,0.945578,0.02
cluster10397_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,2.823099,0.117629,3.682913,0.153455,27,0.536438,0.17
cluster10398_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,0.938846,0.026824,4.374789,0.124994,38,1.16457,0.35
cluster10400_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-8.153423,-0.263014,-3.685222,-0.118878,34,0.999475,0.5
cluster10404_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,0.698518,0.026866,2.675975,0.102922,29,0.83068,0.4
cluster10405_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-4.728814,-0.168886,1.155922,0.041283,31,1.00147,0.54
cluster10410_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.939048,0.197562,5.556669,0.222267,28,0.412472,0.32
cluster10411_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-2.060488,-0.057236,0.765042,0.021251,39,1.01949,0.32
cluster1041_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-6.920893,-0.288371,-4.878138,-0.203256,27,0.384838,0.47
cluster10415_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-3.380682,-0.096591,0.454487,0.012985,38,0.827035,0.53
cluster10419_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.37178,0.268589,5.558102,0.277905,23,0.924242,0.14
cluster10421_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-8.822289,-0.441114,-4.528534,-0.226427,23,0.720034,0.41
cluster10426_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,4.926201,0.136839,6.639089,0.184419,39,1.13016,0.26
cluster10427_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-7.250562,-0.329571,-4.46474,-0.202943,25,0.593962,0.34
cluster10429_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-5.050879,-0.153057,-0.131276,-0.003978,36,1.38424,0.3
cluster1043_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,7.345509,0.31937,8.388011,0.364696,26,1.0014,0.15
cluster10433_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-11.143664,-0.428602,-5.050383,-0.194246,29,0.766676,0.67
cluster10439_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,15.086891,0.431054,15.851508,0.4529,38,1.34411,0.04
cluster10441_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-5.495959,-0.157027,-3.483469,-0.099528,38,1.2117,0.36
cluster10442_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,7.128669,0.203676,8.014414,0.228983,38,1.01116,0.21
cluster10447_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-0.862097,-0.030789,2.371891,0.08471,31,0.714304,0.25
cluster10448_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-2.326306,-0.077544,2.229528,0.074318,33,1.2804,0.49
cluster10450_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-1.671664,-0.055722,2.596149,0.086538,33,1.15373,0.35
cluster10451_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-1.002664,-0.030384,2.384232,0.072249,36,1.07896,0.07
cluster10452_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-9.530262,-0.414359,-7.521223,-0.32701,26,0.598732,0.46
cluster10455_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-8.362461,-0.464581,-3.496402,-0.194245,21,0.54313,0.56
cluster10457_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,8.543447,0.244098,9.918704,0.283392,38,1.27881,0.2
cluster10460_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,2.949384,0.155231,3.56816,0.187798,22,1.1462,0.18
cluster10461_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,7.968929,0.284605,8.824618,0.315165,31,1.04274,0.24
cluster1046_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-0.787968,-0.022513,5.048717,0.144249,38,1.04304,0.3
cluster10462_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-8.548354,-0.328783,-4.478895,-0.172265,29,0.442913,0.6
cluster1046_2rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-3.115387,-0.091629,-1.309544,-0.038516,37,0.718427,0.28
cluster10464_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,1.911364,0.065909,2.97638,0.102634,32,1.34852,0.25
cluster10467_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-4.653941,-0.193914,-3.140176,-0.130841,27,0.185803,0.6
cluster10468_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.044426,0.140123,6.989496,0.194153,39,1.38602,0.33
cluster10470_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-3.477713,-0.133758,-0.639072,-0.02458,29,0.286741,0.7
cluster10471_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-6.918842,-0.230628,-2.876844,-0.095895,33,0.891019,0.6
cluster10474_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-10.354966,-0.431457,-6.071451,-0.252977,27,0.49013,0.74
cluster10476_2rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-7.218422,-0.313844,-2.752944,-0.119693,26,0.62337,0.56
cluster10479_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,0.429074,0.020432,1.248984,0.059475,24,1.27024,0.09
cluster10480_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-3.209009,-0.133709,-0.523228,-0.021801,27,0.464909,0.41
cluster1048_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-2.985719,-0.175631,0.088357,0.005197,20,0.0834895,0.66
cluster10482_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.271202,0.219633,5.881549,0.245065,27,0.604083,0.13
cluster10485_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-6.554237,-0.252086,-3.482258,-0.133933,29,0.787374,0.47
cluster10490_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-3.712798,-0.1092,-0.034911,-0.001027,37,1.04072,0.38
cluster10492_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-1.875625,-0.072139,0.444397,0.017092,29,0.768555,0.24
cluster10493_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-6.156086,-0.256504,-2.966824,-0.123618,27,0.427378,0.57
cluster10495_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-6.075997,-0.253167,-3.747136,-0.156131,27,0.729671,0.36
cluster10497_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,5.550035,0.231251,5.730034,0.238751,27,0.484172,0.14
cluster10499_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,1.775369,0.073974,3.111983,0.129666,27,0.331188,0.41
cluster10500_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,1.405452,0.05856,2.178468,0.090769,27,0.420316,0.54
cluster10502_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,2.852133,0.124006,3.729231,0.16214,26,0.512768,0.28
cluster10506_1rr_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,6.823435,0.235291,8.188903,0.282376,32,0.680485,0.36
cluster10513_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,2.186168,0.099371,3.9476,0.179436,25,0.653438,0.25
cluster10514_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,0.612796,0.021131,3.380863,0.116581,32,1.02212,0.52
cluster10518_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-1.443189,-0.062747,0.066202,0.002878,26,0.654165,0.51
cluster10520_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-4.757551,-0.20685,-2.82352,-0.122762,26,0.412191,0.47
cluster10526_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,4.538514,0.1565,6.810587,0.234848,32,1.45745,0.47
cluster10528_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-8.070054,-0.224168,-5.184349,-0.14401,39,0.944996,0.52
cluster10529_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-6.338043,-0.176057,-0.644499,-0.017903,39,1.17359,0.37
cluster105_2rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-5.100195,-0.141672,0.019761,0.000549,39,1.22014,0.39
cluster10530_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,5.606895,0.160197,6.64057,0.189731,38,0.992793,0.14
cluster10531_1rr_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,1.95555,0.072428,3.40499,0.126111,30,0.693194,0.6
cluster10532_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-2.592842,-0.074081,-0.66092,-0.018883,38,0.620475,0.19
cluster10535_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,7.753154,0.215365,8.393158,0.233143,39,0.880297,0.29
cluster10539_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,1.446283,0.043827,5.336278,0.161705,36,0.928013,0.5
cluster10540_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-1.21094,-0.055043,2.18615,0.09937,25,0.998451,0.1
cluster10541_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-2.24372,-0.067992,1.528449,0.046317,36,1.22637,0.32
cluster10542_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,5.371921,0.153483,7.090108,0.202575,38,1.21374,0.19
cluster10543_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,0.489249,0.020385,2.444337,0.101847,27,0.612427,0.25
cluster10544_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,3.87733,0.129244,5.9441,0.198137,33,1.06795,0.49
cluster10545_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-6.592652,-0.227333,-1.103737,-0.03806,32,1.2153,0.61
cluster10547_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-1.513045,-0.048808,1.654185,0.053361,34,1.45758,0.48
cluster10548_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-5.702368,-0.190079,-4.161309,-0.13871,33,1.54887,0.48
cluster10549_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-4.140599,-0.13802,-1.330195,-0.04434,33,1.2841,0.43
cluster10551_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-1.153907,-0.044381,0.981153,0.037737,29,0.348821,0.63
cluster10553_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.674312,0.186972,5.627162,0.225086,28,0.515745,0.3
cluster10554_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,2.969476,0.106053,3.076425,0.109872,31,0.546788,0.49
cluster10558_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-9.865253,-0.281864,-4.826512,-0.1379,38,1.05246,0.48
cluster10559_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-11.363381,-0.454535,-5.196924,-0.207877,28,0.631179,0.57
cluster10560_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,1.997267,0.057065,4.739918,0.135426,38,1.35809,0.5
cluster10561_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-2.826526,-0.117772,-0.192242,-0.00801,27,0.320451,0.53
cluster10564_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-5.398057,-0.174131,-1.039131,-0.03352,34,0.640243,0.5
cluster10567_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-1.353229,-0.038664,2.045543,0.058444,38,1.14962,0.38
cluster10569_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,4.511201,0.125311,5.108314,0.141898,39,0.948979,0.21
cluster10570_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,0.924555,0.028017,4.815008,0.145909,36,1.22243,0.47
cluster10572_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-8.17277,-0.408638,-3.549966,-0.177498,23,0.313124,0.7
cluster10574_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-6.168092,-0.293719,-2.277563,-0.108455,24,0.213763,0.75
cluster10575_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-5.662089,-0.23592,-2.103824,-0.087659,27,0.441809,0.52
cluster10576_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,3.215554,0.100486,6.564628,0.205145,35,1.05125,0.31
cluster10577_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-13.565103,-0.502411,-7.460666,-0.276321,30,0.526038,0.75
cluster10578_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,1.367135,0.050635,2.489789,0.092214,30,0.98491,0.3
cluster10579_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-8.675559,-0.247873,-5.059139,-0.144547,38,0.767499,0.56
cluster10583_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,6.488368,0.324418,6.528896,0.326445,23,1.195,0.19
cluster10590_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,1.274222,0.037477,3.620339,0.106481,37,1.6017,0.41
cluster10591_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-6.141289,-0.170591,-2.968686,-0.082464,39,1.11569,0.5
cluster1059_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,8.551417,0.237539,10.477324,0.291037,39,1.52366,0.03
cluster10593_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,0.544178,0.020155,1.836895,0.068033,30,0.949383,0.43
cluster10597_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,0.903073,0.029131,3.687291,0.118945,34,1.13146,0.66
cluster10599_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,3.247641,0.191038,2.969111,0.174654,20,0.98802,0.18
cluster10601_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,1.878646,0.078277,4.071994,0.169666,27,0.628471,0.45
cluster10603_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,0.363849,0.01582,1.660595,0.0722,26,0.57253,0.4
cluster10607_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-1.4769,-0.059076,0.870272,0.034811,28,0.743095,0.42
cluster10608_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.045037,0.115572,5.671632,0.162047,38,0.923266,0.39
cluster10609_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-4.972024,-0.146236,-0.773494,-0.02275,37,1.11748,0.48
cluster10610_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-5.634788,-0.194303,0.179538,0.006191,32,1.25292,0.46
cluster10611_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-2.932574,-0.122191,-0.59007,-0.024586,27,0.530768,0.47
cluster10614_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-3.929422,-0.196471,-0.092984,-0.004649,23,0.446887,0.35
cluster10617_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-3.241483,-0.140934,-0.970128,-0.042179,26,0.711043,0.31
cluster10620_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,0.045474,0.001421,3.24056,0.101268,35,0.997738,0.49
cluster10625_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.543553,0.25242,4.705109,0.261395,21,0.500402,0.32
cluster10626_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-2.449325,-0.074222,1.597302,0.048403,36,1.17194,0.35
cluster10629_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-5.894092,-0.310215,-5.607146,-0.295113,22,0.278992,0.21
cluster10633_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,7.165544,0.358277,7.157814,0.357891,23,1.23287,0.13
cluster10639_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-0.359515,-0.01498,1.284578,0.053524,27,0.733561,0.29
cluster10641_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-8.429288,-0.35122,-5.401544,-0.225064,27,0.596591,0.25
cluster10647_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-4.228057,-0.211403,-3.13869,-0.156935,23,0.415902,0.38
cluster10651_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,0.507498,0.024167,2.594398,0.123543,24,0.450655,0.21
cluster1065_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-3.774154,-0.150966,-1.926551,-0.077062,28,0.530443,0.39
cluster10653_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-0.323235,-0.015392,0.418936,0.019949,24,0.439175,0.33
cluster10655_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-3.966773,-0.165282,-1.219632,-0.050818,27,0.721963,0.51
cluster10656_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-0.920174,-0.054128,0.646532,0.038031,20,0.314494,0.43
cluster10659_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-3.168845,-0.099026,-0.039995,-0.00125,35,0.844984,0.58
cluster10662_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,1.627768,0.058135,3.658098,0.130646,31,1.02101,0.24
cluster10666_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-5.215438,-0.193164,0.603496,0.022352,30,0.726523,0.47
cluster10668_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-5.226625,-0.227245,-3.695218,-0.160662,26,0.276145,0.51
cluster10673_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-1.223823,-0.037086,0.664564,0.020138,36,1.21884,0.46
cluster10675_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-12.202909,-0.369785,-6.167588,-0.186897,36,0.650811,0.69
cluster10676_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-7.237517,-0.201042,-1.408456,-0.039124,39,0.971493,0.59
cluster10677_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-3.449041,-0.095807,0.126297,0.003508,39,1.39249,0.38
cluster10678_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,8.258708,0.235963,9.166136,0.26189,38,0.854706,0.23
cluster10679_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,8.220561,0.228349,10.101788,0.280605,39,0.884809,0.15
cluster10681_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-5.295444,-0.220644,-1.294957,-0.053957,27,0.214625,0.57
cluster10682_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-5.434048,-0.217362,-2.799291,-0.111972,28,0.694137,0.66
cluster10683_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-6.732215,-0.280509,-3.825778,-0.159407,27,0.462429,0.63
cluster10687_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.303337,0.215167,5.132073,0.256604,23,0.793115,0.07
cluster10695_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-9.327136,-0.466357,-4.606844,-0.230342,23,0.244814,0.58
cluster10696_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,3.972445,0.189164,5.330124,0.253815,24,1.06438,0.21
cluster10700_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,6.047589,0.195084,7.306894,0.235706,34,0.942873,0.42
cluster10702_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-9.305934,-0.489786,-6.965718,-0.366617,22,0.283675,0.59
cluster10703_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,0.156842,0.007129,1.209362,0.054971,25,0.984592,0.16
cluster10704_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-4.365682,-0.121269,2.927104,0.081308,39,1.56923,0
cluster10706_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.441239,0.193097,4.640938,0.20178,26,0.45367,0.22
cluster10707_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,6.233163,0.17809,7.930249,0.226579,38,1.226,0.35
cluster10708_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,2.823401,0.112936,5.395606,0.215824,28,0.625258,0.31
cluster10711_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-3.834889,-0.147496,0.684339,0.026321,29,1.05629,0.28
cluster1071_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-6.961772,-0.316444,-2.747033,-0.124865,25,0.357902,0.55
cluster10712_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,0.87649,0.024347,1.658375,0.046066,39,1.11221,0.1
cluster1071_2rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-1.309403,-0.037412,2.955371,0.084439,38,1.18211,0.53
cluster10713_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-7.229439,-0.206555,-0.854483,-0.024414,38,1.01569,0.6
cluster10714_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-0.089636,-0.004482,2.17739,0.108869,23,0.414105,0.36
cluster10716_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,1.014051,0.031689,5.300173,0.16563,35,1.09316,0.39
cluster10718_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-0.398607,-0.011072,0.301612,0.008378,39,1.34149,0.12
cluster10719_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.027261,0.239393,5.241574,0.249599,24,0.600669,0.35
cluster10721_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-6.682749,-0.303761,-2.858082,-0.129913,25,0.139276,0.76
cluster10725_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,0.161064,0.008477,1.149237,0.060486,22,0.379992,0.25
cluster10726_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,6.982476,0.193958,10.041146,0.278921,39,0.944194,0.31
cluster10728_1rr_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-8.334631,-0.347276,-4.883637,-0.203485,27,0.405879,0.52
cluster10729_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-9.850097,-0.339659,-4.883,-0.168379,32,0.912491,0.55
cluster10731_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-3.107165,-0.094157,-0.243525,-0.00738,36,1.0403,0.41
cluster10733_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,6.006223,0.187694,6.512687,0.203521,35,1.41274,0.27
cluster10734_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-8.138924,-0.353866,-4.814768,-0.209338,26,0.361014,0.84
cluster10735_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-5.670456,-0.189015,-2.539561,-0.084652,33,0.740506,0.16
cluster10736_1rr_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-7.505299,-0.326317,-4.615012,-0.200653,26,0.480279,0.66
cluster10738_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-5.336765,-0.222365,-2.936194,-0.122341,27,0.312183,0.27
cluster10739_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,1.77963,0.057407,5.937534,0.191533,34,1.1818,0.35
cluster10741_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,0.98735,0.04114,2.399195,0.099966,27,0.579044,0.18
cluster10742_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,0.947935,0.026332,4.210791,0.116966,39,1.25588,0.2
cluster10744_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,6.907534,0.300328,7.175136,0.311962,26,1.00479,0.29
cluster10746_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-5.02967,-0.157177,-0.321151,-0.010036,35,0.671673,0.65
cluster10748_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-0.703063,-0.020088,3.226833,0.092195,38,1.15688,0.19
cluster10749_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-1.619643,-0.080982,0.306113,0.015306,23,0.219091,0.58
cluster1075_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-0.015406,-0.000593,0.625427,0.024055,29,0.214981,0.48
cluster10752_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,2.10019,0.080777,3.86736,0.148745,29,0.760897,0.51
cluster10753_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.520079,0.237899,4.934552,0.259713,22,0.290937,0.16
cluster10754_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,1.069735,0.032416,4.079365,0.123617,36,1.18644,0.37
cluster10755_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,1.541012,0.070046,2.405164,0.109326,25,0.243666,0.73
cluster10756_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,0.13061,0.004665,3.425045,0.122323,31,1.04206,0.4
cluster10757_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,7.545362,0.260185,8.068468,0.278223,32,0.93225,0.29
cluster10758_1rr_1rr_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-6.648661,-0.277028,-4.680068,-0.195003,27,0.327858,0.71
cluster10759_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,2.349371,0.093975,3.766352,0.150654,28,0.492437,0.41
