Orthologs,TC,RTC,TCA,RTCA,Taxa,Not sure,Pythia scores
cluster7549_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,8.354021,0.232056,10.468948,0.290804,39,1.1072,0.14
cluster7551_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,14.105742,0.542529,14.023111,0.53935,29,0.303212,0.32
cluster7562_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,9.734446,0.405602,9.916433,0.413185,27,0.644655,0.14
cluster7564_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,7.142506,0.198403,8.328604,0.23135,39,1.36089,0.15
cluster7571_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,11.847437,0.348454,11.957229,0.351683,37,0.864211,0.09
cluster7575_1rr_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,0.203277,0.005979,6.458695,0.189962,37,1.25439,0.2
cluster7582_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,6.324675,0.175685,6.088702,0.169131,39,1.45558,0.11
cluster7588_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,7.305097,0.214856,10.443271,0.307155,37,1.03554,0.25
cluster7598_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.818698,0.290935,6.407537,0.320377,23,0.990382,0.0
cluster7599_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,11.69809,0.334231,12.376861,0.353625,38,1.24762,0.05
cluster7610_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,7.640476,0.212235,9.491571,0.263655,39,1.46948,0.25
cluster7615_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.527106,0.125753,7.698482,0.213847,39,0.8756,0.08
cluster7623_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,11.432934,0.317582,12.321979,0.342277,39,1.17269,0.14
cluster7624_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,12.673351,0.352038,13.628968,0.378582,39,1.45216,0.05
cluster7653_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,9.063458,0.251763,11.340173,0.315005,39,1.25127,0.15
cluster7656_1rr_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,8.962912,0.344727,9.735454,0.374441,29,0.609535,0.36
cluster7665_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,6.894803,0.191522,7.818284,0.217175,39,1.0962,0.19
cluster7671_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.039125,0.143975,6.941992,0.198343,38,1.17557,0.1
cluster7672_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,11.112046,0.347251,11.297126,0.353035,35,1.02193,0.28
cluster7680_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,5.761049,0.18584,8.17469,0.2637,34,1.28133,0.22
cluster7683_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.781508,0.183904,6.592038,0.25354,29,0.541939,0.17
cluster7693_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.889695,0.173226,6.57779,0.193464,37,1.44263,0.2
cluster7702_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.732049,0.147877,6.378905,0.199341,35,1.01736,0.15
cluster7703_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,9.34216,0.424644,9.296416,0.422564,25,1.18812,0.1
cluster7717_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,4.799257,0.133313,7.561669,0.210046,39,1.07227,0.31
cluster7725_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,7.512819,0.214652,8.79715,0.251347,38,1.15307,0.26
cluster7728_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.535403,0.167739,7.321779,0.221872,36,1.32577,0.2
cluster7739_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,10.537693,0.319324,11.199973,0.339393,36,1.11215,0.11
cluster7772_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,7.171175,0.421834,7.235253,0.425603,20,1.23428,0.06
cluster7774_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,7.052881,0.271265,7.925056,0.30481,29,0.752642,0.26
cluster7783_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,8.303437,0.230651,9.888983,0.274694,39,1.00414,0.16
cluster7785_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,9.481331,0.26337,9.731553,0.270321,39,1.56945,0.15
cluster7791_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,6.367634,0.176879,8.332138,0.231448,39,1.39532,0.28
cluster779_2rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,5.965697,0.170448,8.707631,0.248789,38,1.39001,0.09
cluster7797_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,3.73183,0.106624,6.334402,0.180983,38,1.51943,0.06
cluster7798_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,11.846414,0.3702,12.190352,0.380948,35,0.907564,0.12
cluster7820_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,6.287227,0.285783,6.710072,0.305003,25,1.04266,0.09
cluster7830_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.410204,0.133643,6.050791,0.183357,36,1.01191,0.33
cluster7837_1rr_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,4.783188,0.140682,7.500262,0.220596,37,1.32776,0.22
cluster7844_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,7.748278,0.309931,8.810372,0.352415,28,0.53133,0.12
cluster7851_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,10.313821,0.294681,11.020729,0.314878,38,1.20136,0.17
cluster7861_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,5.048533,0.140237,6.518147,0.18106,39,0.87162,0.16
cluster7879_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,6.455897,0.17933,9.555102,0.26542,39,1.13861,0.14
cluster7887_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.000518,0.117662,6.583798,0.193641,37,1.03432,0.1
cluster789_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.43887,0.164814,6.502956,0.197059,36,1.24162,0.29
cluster7897_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,6.476891,0.179914,7.24554,0.201265,39,1.2017,0.14
cluster7902_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,6.659722,0.184992,7.566637,0.210184,39,0.980762,0.25
cluster7905_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,5.336289,0.152465,7.661297,0.218894,38,1.27666,0.45
cluster7907_1rr_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,5.435967,0.155313,7.388129,0.211089,38,1.32776,0.28
cluster7916_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.696864,0.189895,7.86415,0.262138,33,1.14082,0.12
cluster7955_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,7.79712,0.259904,9.369858,0.312329,33,1.50343,0.25
cluster7969_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.328604,0.161473,6.768054,0.205093,36,1.23909,0.06
cluster7970_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,7.420858,0.390571,8.210387,0.432126,22,1.00354,0.07
cluster7974_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,3.673029,0.10803,7.218108,0.212297,37,1.21749,0.19
cluster7994_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,14.6264,0.406289,15.327514,0.425764,39,1.05465,0.19
cluster7999_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,11.552791,0.33008,12.660376,0.361725,38,1.47189,0.08
cluster801_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,6.126914,0.226923,7.056378,0.261347,30,1.16062,0.09
cluster8017_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,6.673145,0.208536,7.956608,0.248644,35,1.25404,0.1
cluster8018_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,0.985618,0.028161,6.053507,0.172957,38,1.16715,0.03
cluster8034_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,12.408449,0.364954,14.542116,0.427709,37,1.30467,0.23
cluster8038_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,4.937381,0.141068,6.498888,0.185683,38,1.63559,0.21
cluster8050_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,11.296861,0.313802,12.172877,0.338135,39,1.37317,0.2
cluster8055_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.34688,0.152768,7.09889,0.202825,38,1.19168,0.14
cluster8062_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,7.037497,0.227016,8.083055,0.260744,34,0.773771,0.3
cluster8063_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,9.850246,0.289713,11.908404,0.350247,37,1.27241,0.23
cluster8069_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,11.34022,0.630012,11.302675,0.627926,21,1.02685,0.07
cluster8070_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,3.716521,0.103237,6.819215,0.189423,39,1.39259,0.18
cluster8078_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.350326,0.267516,6.29037,0.314518,23,0.786448,0.21
cluster8088_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,17.284682,0.493848,18.300796,0.52288,38,1.06744,0.14
cluster8095_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,6.978639,0.193851,9.486118,0.263503,39,1.13928,0.17
cluster8096_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,5.233905,0.145386,6.768379,0.188011,39,1.09663,0.27
cluster8098_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,10.964906,0.313283,11.976092,0.342174,38,1.33304,0.06
cluster810_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,6.138606,0.180547,7.777733,0.228757,37,1.28452,0.36
cluster8104_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.12002,0.124849,6.337444,0.192044,36,1.08162,0.15
cluster8106_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,12.173826,0.338162,14.414997,0.400417,39,1.01635,0.18
cluster8111_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,13.203995,0.366778,15.591872,0.433108,39,1.1306,0.05
cluster8138_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,8.747839,0.257289,9.770083,0.287355,37,1.32879,0.07
cluster8175_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.954869,0.165413,9.460237,0.262784,39,1.44878,0.16
cluster8194_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,6.856234,0.190451,8.22993,0.228609,39,0.993849,0.18
cluster8195_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,14.509837,0.42676,14.651787,0.430935,37,1.61767,0.14
cluster8215_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.356921,0.153055,8.553664,0.24439,38,0.98207,0.32
cluster8219_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,10.049008,0.287115,11.699953,0.334284,38,1.41998,0.07
cluster82_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,3.579951,0.099443,8.070802,0.224189,39,0.823137,0.25
cluster8228_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,7.73256,0.227428,8.573069,0.252149,37,1.21778,0.34
cluster8237_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,8.63378,0.269806,9.591187,0.299725,35,1.03304,0.08
cluster8239_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.906293,0.164064,8.418901,0.233858,39,1.24661,0.19
cluster8245_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,7.177428,0.199373,8.458704,0.234964,39,1.08157,0.17
cluster8246_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,12.219091,0.349117,12.054525,0.344415,38,1.20134,0.18
cluster8250_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.885456,0.15267,6.35973,0.198742,35,0.893259,0.17
cluster8255_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.95497,0.170142,9.784973,0.279571,38,1.18404,0.15
cluster8278_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,13.165592,0.387223,13.474438,0.396307,37,1.3663,0.14
cluster8283_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,10.00817,0.278005,11.557778,0.321049,39,1.54299,0.07
cluster8297_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,9.593035,0.266473,11.439463,0.317763,39,1.62085,0.03
cluster8307_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.09154,0.145473,7.492878,0.214082,38,1.24836,0.35
cluster8309_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,8.938996,0.248305,9.747039,0.270751,39,1.17802,0.16
cluster8324_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.418173,0.169318,6.785523,0.212048,35,1.53335,0.01
cluster833_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,8.610353,0.24601,9.272989,0.264943,38,1.42808,0.16
cluster8334_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,10.666508,0.627442,10.647294,0.626311,20,0.318715,0.04
cluster8343_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,14.040206,0.390006,14.908768,0.414132,39,0.971298,0.1
cluster8348_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,3.751156,0.104199,6.372607,0.177017,39,1.70666,0.23
cluster8360_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.894646,0.16374,6.581894,0.18283,39,1.1956,0.16
cluster8361_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.596731,0.127687,6.282583,0.174516,39,1.23698,0.1
cluster8363_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,3.3606,0.09335,6.191431,0.171984,39,1.00856,0.24
cluster8371_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,6.721971,0.197705,8.12146,0.238866,37,0.777062,0.46
cluster8382_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,3.245936,0.101436,6.439432,0.201232,35,1.09479,0.24
cluster8386_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,8.539454,0.474414,8.455705,0.469761,21,1.15276,0.07
cluster8391_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,12.423372,0.365393,15.125335,0.444863,37,1.39984,0.06
cluster8392_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,3.155173,0.087644,7.595517,0.210987,39,1.17575,0.13
cluster8400_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,7.620279,0.448252,7.65873,0.450514,20,0.971628,0.03
cluster8406_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.51249,0.172265,6.6691,0.208409,35,1.51512,0.19
cluster8409_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,4.538253,0.126063,7.076624,0.196573,39,0.999945,0.17
cluster8416_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,2.978565,0.096083,6.566478,0.211822,34,0.907623,0.35
cluster8421_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,8.51449,0.250426,9.382138,0.275945,37,1.46413,0.14
cluster8426_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,16.793723,0.466492,17.247973,0.47911,39,1.36722,0.14
cluster8430_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.884632,0.210165,6.271299,0.223975,31,0.921554,0.14
cluster84_3rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,6.085309,0.276605,6.688603,0.304027,25,1.08722,0.2
cluster8441_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.459755,0.123882,7.832619,0.217573,39,1.35222,0.21
cluster8456_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.456019,0.170501,6.807322,0.212729,35,0.740481,0.19
cluster8459_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.238956,0.117749,7.777943,0.216054,39,1.11616,0.16
cluster8466_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.581936,0.127276,6.670339,0.185287,39,1.39334,0.13
cluster8469_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,17.986091,0.499614,18.248281,0.506897,39,0.846975,0.06
cluster8470_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,16.390111,0.455281,16.547572,0.459655,39,1.00876,0.08
cluster8471_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,8.041003,0.229743,9.670981,0.276314,38,0.968044,0.16
cluster8479_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,9.28393,0.357074,9.460856,0.363879,29,0.784203,0.21
cluster8482_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,19.039482,0.528874,19.848183,0.551338,39,0.779112,0.05
cluster8499_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.767444,0.174771,7.164763,0.217114,36,1.03752,0.07
cluster8552_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,12.513085,0.347586,12.08706,0.335752,39,1.32082,0.11
cluster8577_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,17.307696,0.480769,17.954951,0.498749,39,1.47353,0.12
cluster8588_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,8.464345,0.235121,10.221661,0.283935,39,1.17551,0.21
cluster8592_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,9.873131,0.282089,10.292652,0.294076,38,1.4544,0.11
cluster8594_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,9.353854,0.259829,11.370662,0.315852,39,0.808811,0.17
cluster8595_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,9.020538,0.250571,9.84383,0.27344,39,0.923501,0.27
cluster8597_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,4.605343,0.127926,6.850313,0.190286,39,1.35189,0.22
cluster8600_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,2.016867,0.056024,6.455147,0.17931,39,1.23927,0.25
cluster8606_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,6.691498,0.37175,7.062068,0.392337,21,1.18693,0.06
cluster8609_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,6.465897,0.18474,7.127764,0.20365,38,1.08693,0.25
cluster8610_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,10.424803,0.297852,12.204244,0.348693,38,1.0291,0.31
cluster8619_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,6.442367,0.184068,7.83329,0.223808,38,1.13633,0.16
cluster8622_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.720883,0.147528,6.52062,0.203769,35,1.20534,0.23
cluster8625_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.779356,0.222283,6.066837,0.23334,29,1.25528,0.14
cluster8627_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,16.586343,0.460732,17.180963,0.477249,39,1.01755,0.09
cluster8631_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,8.542082,0.23728,10.323585,0.286766,39,1.38307,0.17
cluster8634_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,9.540312,0.2891,10.061932,0.304907,36,1.00376,0.19
cluster8638_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,6.987744,0.194104,9.368228,0.260229,39,1.24272,0.22
cluster8650_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,3.841825,0.106717,7.433822,0.206495,39,0.829099,0.24
cluster8656_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,5.525923,0.153498,8.62508,0.239586,39,1.27642,0.11
cluster8662_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,3.895005,0.111286,7.631871,0.218053,38,1.07821,0.22
cluster8666_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,8.804633,0.244573,9.740739,0.270576,39,1.5667,0.09
cluster8668_1rr_1rr_MIortho2rr.fa.at.aln.best.fas-cln,7.270651,0.427685,7.418833,0.436402,20,1.2775,0.04
cluster8669_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,9.82864,0.289078,11.069592,0.325576,37,1.36596,0.02
cluster8677_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,10.067922,0.279664,11.342717,0.315075,39,1.08217,0.14
cluster8687_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.824165,0.161782,8.659394,0.240539,39,0.98183,0.31
cluster8722_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,3.713756,0.106107,6.386922,0.182483,38,1.01731,0.13
cluster8724_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.183733,0.161992,6.173489,0.192922,35,1.14707,0.3
cluster8735_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,7.657347,0.225216,7.73937,0.227629,37,1.02573,0.25
cluster8747_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-7.840433,-0.340888,-6.409067,-0.278655,26,0.586528,0.47
cluster8749_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,2.716171,0.077605,6.050217,0.172863,38,1.42863,0.28
cluster8751_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,3.879801,0.114112,6.775828,0.199289,37,1.02105,0.24
cluster8766_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.987043,0.171058,7.445276,0.212722,38,1.31688,0.1
cluster8780_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,6.468517,0.215617,7.285811,0.24286,33,1.05823,0.11
cluster8786_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,12.951051,0.392456,12.896286,0.390797,36,1.1397,0.14
cluster8797_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,6.085042,0.169029,8.935336,0.248204,39,1.22111,0.27
cluster8804_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,8.598964,0.23886,10.647088,0.295752,39,1.29126,0.21
cluster8813_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.066567,0.11296,7.758837,0.215523,39,0.996298,0.3
cluster8826_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.869413,0.177861,7.069572,0.214229,36,1.5526,0.16
cluster8835_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,11.828798,0.328578,12.642954,0.351193,39,1.14096,0.12
cluster8836_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.5949,0.127636,6.782122,0.188392,39,1.13892,0.48
cluster8848_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,10.060793,0.479085,10.153868,0.483518,24,1.14759,0.26
cluster887_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,12.439388,0.518308,12.909892,0.537912,27,0.188504,0.04
cluster8872_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,3.295772,0.109859,6.148978,0.204966,33,0.708147,0.16
cluster8887_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.904389,0.136233,8.025616,0.222934,39,1.16632,0.19
cluster8888_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,10.03991,0.590583,9.978535,0.586973,20,0.709854,0.0
cluster8896_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.648663,0.12913,6.124917,0.170137,39,1.21272,0.26
cluster8911_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,12.695771,0.35266,13.066798,0.362967,39,1.54223,0.13
cluster8915_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,19.534489,0.542625,19.781989,0.5495,39,0.953906,0.06
cluster8916_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.350908,0.124312,6.802179,0.194348,38,1.58053,0.08
cluster8920_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.817576,0.290879,6.062727,0.303136,23,0.865267,0.29
cluster8924_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.455225,0.160448,8.022396,0.235953,37,1.15494,0.22
cluster8929_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,3.046628,0.087047,6.271459,0.179185,38,0.958274,0.24
cluster8940_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.694341,0.134124,6.652666,0.190076,38,1.16905,0.3
cluster8946_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,8.32289,0.231191,9.263228,0.257312,39,1.29032,0.25
cluster895_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,8.790102,0.24417,9.97984,0.277218,39,0.707334,0.22
cluster895_1rr_2rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.202106,0.208084,6.409219,0.256369,28,0.905649,0.26
cluster8952_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,6.531455,0.186613,7.45252,0.212929,38,1.08419,0.46
cluster8978_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,6.274007,0.174278,9.413961,0.261499,39,1.149,0.27
cluster8982_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,9.126468,0.253513,10.293375,0.285927,39,1.20644,0.14
cluster8983_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,10.319151,0.286643,10.488147,0.291337,39,0.920285,0.19
cluster8987_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,6.197294,0.177066,6.976216,0.19932,38,1.23706,0.38
cluster9000_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,17.540141,0.487226,18.248479,0.506902,39,1.21627,0.03
cluster9001_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,9.253928,0.35592,9.648018,0.371078,29,1.11942,0.07
cluster9005_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.590643,0.164431,7.287759,0.214346,37,0.918935,0.21
cluster9006_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.444493,0.259262,6.187228,0.29463,24,1.04714,0.0
cluster9010_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,8.841218,0.245589,9.186098,0.255169,39,1.60659,0.18
cluster9012_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,3.527004,0.100772,6.134146,0.175261,38,1.0986,0.27
cluster9013_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.861158,0.209327,7.238564,0.25852,31,1.18438,0.07
cluster9015_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,5.462598,0.151739,6.509488,0.180819,39,1.55198,0.16
cluster9016_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,3.865146,0.175688,6.963478,0.316522,25,1.06116,0.11
